date,date,open,close,high,low,volume
2009-03-12,2009-03-12,823.31,850.35,853.88,809.2,347934
2009-03-13,2009-03-13,853.88,832.72,858.58,830.95,268562
2009-03-16,2009-03-16,825.66,858.0,866.22,812.73,415651
2009-03-17,2009-03-17,852.12,895.62,905.02,845.65,660101
2009-03-18,2009-03-18,902.08,885.04,906.79,882.1,537785
2009-03-19,2009-03-19,886.21,889.74,899.73,859.76,570505
2009-03-20,2009-03-20,872.69,862.7,882.68,843.3,637377
2009-03-23,2009-03-23,849.77,878.57,880.92,849.77,711227
2009-03-24,2009-03-24,893.27,882.68,913.84,881.51,842965
2009-03-25,2009-03-25,875.63,890.33,905.02,873.28,488148
2009-03-26,2009-03-26,893.27,932.65,937.35,884.45,717028
2009-03-27,2009-03-27,931.48,923.83,940.29,915.6,387551
2009-03-30,2009-03-30,925.6,904.43,930.3,892.09,405768
2009-03-31,2009-03-31,884.45,898.56,907.37,875.04,323448
2009-04-01,2009-04-01,902.08,913.84,931.48,900.91,403239
2009-04-02,2009-04-02,915.6,943.82,952.05,915.6,565854
2009-04-03,2009-04-03,949.7,946.17,974.98,937.35,607705
2009-04-07,2009-04-07,946.17,940.29,972.62,929.71,326795
2009-04-08,2009-04-08,934.41,905.61,954.99,902.67,448200
2009-04-09,2009-04-09,905.61,922.66,925.6,903.85,307976
2009-04-10,2009-04-10,931.48,937.94,939.12,916.78,329640
2009-04-13,2009-04-13,942.06,945.58,952.05,931.48,333867
2009-04-14,2009-04-14,938.53,940.88,946.76,930.3,264977
2009-04-15,2009-04-15,936.18,919.72,939.12,902.08,424378
2009-04-16,2009-04-16,918.54,922.66,928.54,898.56,404319
2009-04-17,2009-04-17,915.02,895.03,915.02,893.27,416703
2009-04-20,2009-04-20,893.27,910.31,912.66,886.21,320627
2009-04-21,2009-04-21,899.14,889.74,901.5,869.75,353317
2009-04-22,2009-04-22,892.09,859.17,906.2,855.06,351649
2009-04-23,2009-04-23,858.0,855.64,867.99,843.3,220364
2009-04-24,2009-04-24,868.58,862.7,899.73,859.17,340103
2009-04-27,2009-04-27,852.12,852.12,869.75,843.89,206665
2009-04-28,2009-04-28,853.88,878.57,885.62,853.88,375917
2009-04-29,2009-04-29,879.16,932.06,956.75,877.98,587092
2009-04-30,2009-04-30,925.6,920.89,938.53,908.55,342254
2009-05-04,2009-05-04,927.36,946.76,955.58,917.37,383778
2009-05-05,2009-05-05,952.64,947.94,972.62,943.23,314032
2009-05-06,2009-05-06,943.82,975.56,981.44,938.53,471289
2009-05-07,2009-05-07,974.98,1016.71,1023.18,973.8,610114
2009-05-08,2009-05-08,1000.84,1030.23,1036.11,994.96,579946
2009-05-11,2009-05-11,1031.41,999.08,1090.19,996.73,673288
2009-05-12,2009-05-12,994.96,1013.77,1019.65,986.73,207026
2009-05-13,2009-05-13,1019.06,1010.25,1031.41,999.67,233912
2009-05-14,2009-05-14,1007.31,985.56,1007.9,975.56,315018
2009-05-15,2009-05-15,994.96,990.26,999.08,979.09,146352
2009-05-19,2009-05-19,1009.07,1013.19,1030.23,1009.07,292115
2009-05-20,2009-05-20,1014.95,996.14,1017.89,993.79,140421
2009-05-21,2009-05-21,993.2,957.93,997.31,953.81,254240
2009-05-22,2009-05-22,953.81,966.75,977.33,942.06,234041
2009-05-25,2009-05-25,952.05,970.86,987.91,937.35,295555
2009-05-26,2009-05-26,973.21,966.16,981.44,956.17,174704
2009-05-27,2009-05-27,976.15,1010.25,1010.83,976.15,348116
2009-06-01,2009-06-01,1024.94,1037.29,1049.04,1017.3,300236
2009-06-02,2009-06-02,1046.11,1047.87,1059.04,1038.46,432957
2009-06-03,2009-06-03,1047.87,1134.87,1140.16,1047.87,646897
2009-06-04,2009-06-04,1125.46,1159.56,1188.95,1119.59,618459
2009-06-05,2009-06-05,1151.92,1137.22,1172.49,1128.4,348529
2009-06-15,2009-06-15,1254.79,1254.79,1254.79,1196.01,1896382
2009-06-16,2009-06-16,1225.4,1289.47,1304.17,1219.52,1499769
2009-06-17,2009-06-17,1278.89,1266.55,1284.18,1237.16,652224
2009-06-18,2009-06-18,1257.73,1250.09,1290.06,1240.09,670967
2009-06-19,2009-06-19,1245.97,1258.91,1278.3,1233.04,579874
2009-06-22,2009-06-22,1260.67,1260.08,1279.48,1231.28,663086
2009-06-23,2009-06-23,1237.16,1260.67,1292.41,1226.57,624698
2009-06-24,2009-06-24,1247.74,1220.7,1248.32,1201.3,657157
2009-06-25,2009-06-25,1219.52,1218.34,1241.27,1210.7,383516
2009-06-26,2009-06-26,1224.81,1231.28,1237.16,1217.17,341174
2009-06-30,2009-06-30,1254.79,1244.21,1266.55,1231.86,412013
2009-07-01,2009-07-01,1243.03,1328.27,1336.5,1228.93,798579
2009-07-02,2009-07-02,1325.33,1330.62,1351.79,1313.58,489429
2009-07-03,2009-07-03,1311.22,1348.85,1355.31,1308.28,376414
2009-07-06,2009-07-06,1349.43,1365.31,1403.52,1337.68,351974
2009-07-07,2009-07-07,1359.43,1301.23,1359.43,1290.06,517277
2009-07-08,2009-07-08,1278.3,1288.89,1303.58,1258.32,375571
2009-07-09,2009-07-09,1288.3,1293.59,1300.05,1264.2,319593
2009-07-10,2009-07-10,1294.76,1300.64,1317.69,1284.18,294774
2009-07-13,2009-07-13,1293.0,1262.43,1293.0,1262.43,279276
2009-07-14,2009-07-14,1269.49,1304.76,1308.87,1269.49,289466
2009-07-15,2009-07-15,1308.28,1312.4,1332.39,1300.05,280882
2009-07-16,2009-07-16,1328.86,1346.49,1364.13,1309.46,545872
2009-07-17,2009-07-17,1346.49,1341.2,1357.66,1313.58,284194
2009-07-20,2009-07-20,1341.2,1353.55,1353.55,1310.64,377519
2009-07-21,2009-07-21,1344.14,1310.64,1371.77,1310.05,469600
2009-07-22,2009-07-22,1305.35,1318.28,1328.27,1295.94,417013
2009-07-23,2009-07-23,1316.51,1322.98,1345.32,1287.12,544134
2009-07-24,2009-07-24,1332.97,1295.94,1336.5,1284.18,448279
2009-07-27,2009-07-27,1302.99,1319.45,1345.32,1301.82,381863
2009-07-28,2009-07-28,1324.16,1319.45,1365.31,1301.82,603280
2009-07-29,2009-07-29,1331.21,1360.6,1442.9,1300.05,1365059
2009-07-30,2009-07-30,1393.52,1500.51,1500.51,1393.52,1871718
2009-08-03,2009-08-03,1481.11,1481.11,1482.29,1425.85,994984
2009-08-04,2009-08-04,1467.59,1433.5,1471.12,1404.69,687545
2009-08-05,2009-08-05,1422.91,1440.55,1475.23,1413.51,466407
2009-08-06,2009-08-06,1415.27,1371.77,1416.45,1345.91,485382
2009-08-07,2009-08-07,1372.95,1344.73,1404.69,1340.03,323961
2009-08-10,2009-08-10,1365.31,1311.22,1377.65,1284.77,460193
2009-08-11,2009-08-11,1316.51,1318.28,1331.8,1284.18,245180
2009-08-12,2009-08-12,1311.81,1276.54,1340.62,1264.2,364689
2009-08-13,2009-08-13,1274.19,1329.45,1332.39,1260.08,386029
2009-08-14,2009-08-14,1319.45,1295.94,1338.85,1272.43,306721
2009-08-17,2009-08-17,1271.84,1208.35,1319.45,1206.59,445874
2009-08-18,2009-08-18,1210.7,1221.87,1234.22,1190.72,281472
2009-08-19,2009-08-19,1230.1,1183.07,1251.26,1163.67,281513
2009-08-20,2009-08-20,1184.84,1228.93,1229.51,1167.2,344394
2009-08-21,2009-08-21,1232.45,1258.91,1284.18,1228.34,473641
2009-08-24,2009-08-24,1267.14,1250.09,1278.3,1240.09,290076
2009-08-25,2009-08-25,1248.32,1157.21,1248.32,1121.35,550337
2009-08-26,2009-08-26,1137.22,1173.67,1188.95,1107.83,363893
2009-08-27,2009-08-27,1154.86,1145.45,1188.36,1142.51,290752
2009-08-28,2009-08-28,1143.69,1087.84,1155.44,1083.14,375599
2009-08-31,2009-08-31,1074.91,1030.82,1077.26,1022.0,360353
2009-09-01,2009-09-01,1030.82,1078.44,1094.31,1030.82,361589
2009-09-02,2009-09-02,1059.63,1127.82,1137.22,1049.04,417757
2009-09-03,2009-09-03,1130.17,1175.43,1188.36,1116.65,394377
2009-09-04,2009-09-04,1183.66,1180.13,1205.41,1171.32,288675
2009-09-07,2009-09-07,1187.19,1184.84,1206.59,1172.49,270209
2009-09-08,2009-09-08,1175.43,1193.65,1196.01,1165.44,335538
2009-09-09,2009-09-09,1198.36,1193.65,1207.76,1166.61,208786
2009-09-10,2009-09-10,1186.01,1178.37,1195.42,1169.55,233548
2009-09-11,2009-09-11,1168.38,1243.03,1253.61,1168.38,451816
2009-09-14,2009-09-14,1243.03,1253.61,1264.78,1227.75,293257
2009-09-15,2009-09-15,1254.79,1248.32,1266.55,1231.28,207386
2009-09-16,2009-09-16,1232.45,1212.47,1241.27,1193.65,282733
2009-09-17,2009-09-17,1216.58,1224.81,1235.39,1216.58,220036
2009-09-18,2009-09-18,1231.86,1166.61,1233.04,1143.1,544506
2009-09-21,2009-09-21,1151.33,1162.5,1166.61,1106.65,413421
2009-09-22,2009-09-22,1143.1,1120.76,1162.5,1117.23,353983
2009-09-23,2009-09-23,1121.35,1108.42,1136.63,1097.84,248899
2009-09-24,2009-09-24,1108.42,1156.03,1181.31,1097.84,481661
2009-09-25,2009-09-25,1137.22,1146.04,1153.68,1118.41,211870
2009-09-28,2009-09-28,1146.04,1104.3,1156.03,1097.84,145860
2009-09-29,2009-09-29,1107.83,1121.94,1133.11,1096.07,187961
2009-09-30,2009-09-30,1130.17,1137.81,1150.15,1127.82,182522
2009-10-09,2009-10-09,1166.61,1198.95,1207.76,1150.15,257463
2009-10-12,2009-10-12,1207.76,1195.42,1224.81,1190.13,240983
2009-10-13,2009-10-13,1187.19,1203.06,1207.76,1181.31,126962
2009-10-14,2009-10-14,1204.82,1209.53,1237.74,1197.77,290702
2009-10-15,2009-10-15,1222.46,1220.7,1247.15,1210.11,245157
2009-10-16,2009-10-16,1221.87,1214.23,1235.39,1187.19,195516
2009-10-19,2009-10-19,1215.99,1257.73,1258.91,1196.01,348413
2009-10-20,2009-10-20,1266.55,1277.72,1284.18,1255.38,298993
2009-10-21,2009-10-21,1277.72,1291.24,1317.1,1268.9,289999
2009-10-22,2009-10-22,1284.18,1268.31,1296.53,1267.14,223513
2009-10-23,2009-10-23,1277.72,1302.41,1317.1,1273.01,249409
2009-10-26,2009-10-26,1312.4,1302.41,1320.04,1288.3,162386
2009-10-27,2009-10-27,1294.76,1254.79,1294.76,1247.74,224129
2009-10-28,2009-10-28,1250.09,1247.74,1260.67,1221.28,165094
2009-10-29,2009-10-29,1231.28,1267.14,1290.65,1225.4,373127
2009-10-30,2009-10-30,1301.82,1283.01,1311.22,1268.31,260405
2009-11-02,2009-11-02,1248.91,1415.27,1415.27,1243.03,762862
2009-11-03,2009-11-03,1401.75,1427.62,1445.25,1398.22,539027
2009-11-04,2009-11-04,1413.51,1454.66,1498.75,1413.51,499131
2009-11-05,2009-11-05,1453.48,1434.08,1458.19,1422.33,289312
2009-11-06,2009-11-06,1454.07,1437.02,1471.71,1419.98,302975
2009-11-09,2009-11-09,1425.85,1422.91,1442.9,1388.82,327967
2009-11-10,2009-11-10,1432.32,1478.17,1490.52,1431.14,502087
2009-11-11,2009-11-11,1461.12,1465.83,1474.06,1448.78,192092
2009-11-12,2009-11-12,1467.0,1440.55,1484.05,1434.67,213039
2009-11-13,2009-11-13,1439.96,1454.66,1454.66,1419.39,226480
2009-11-16,2009-11-16,1464.06,1502.86,1509.33,1456.42,339575
2009-11-17,2009-11-17,1505.21,1491.69,1532.84,1467.0,339757
2009-11-18,2009-11-18,1493.46,1478.76,1501.69,1468.77,181940
2009-11-19,2009-11-19,1486.99,1486.99,1501.69,1466.41,197731
2009-11-20,2009-11-20,1475.23,1467.0,1487.58,1459.36,266284
2009-11-23,2009-11-23,1467.59,1463.48,1474.06,1448.78,252657
2009-11-24,2009-11-24,1475.23,1439.96,1499.92,1431.73,372236
2009-11-25,2009-11-25,1441.14,1441.73,1459.36,1392.93,309765
2009-11-26,2009-11-26,1441.73,1356.49,1442.31,1342.97,423686
2009-11-27,2009-11-27,1340.03,1332.97,1366.48,1318.87,387948
2009-11-30,2009-11-30,1350.02,1387.64,1391.76,1344.73,281862
2009-12-01,2009-12-01,1381.18,1383.53,1384.12,1331.21,533853
2009-12-02,2009-12-02,1388.23,1394.7,1415.86,1387.64,341100
2009-12-03,2009-12-03,1384.12,1369.42,1394.11,1354.72,339209
2009-12-04,2009-12-04,1369.42,1448.78,1451.72,1347.08,790960
2009-12-07,2009-12-07,1435.26,1452.31,1477.58,1425.27,421710
2009-12-08,2009-12-08,1456.42,1417.62,1456.42,1408.81,312474
2009-12-09,2009-12-09,1413.51,1410.57,1420.56,1395.87,202844
2009-12-10,2009-12-10,1419.39,1424.68,1442.9,1407.63,191283
2009-12-11,2009-12-11,1424.68,1430.56,1445.84,1414.1,174437
2009-12-14,2009-12-14,1417.04,1460.54,1478.17,1371.77,400293
2009-12-15,2009-12-15,1445.84,1435.85,1472.29,1431.73,248534
2009-12-16,2009-12-16,1425.27,1422.33,1457.6,1417.62,160091
2009-12-17,2009-12-17,1425.27,1402.34,1442.9,1395.87,181397
2009-12-18,2009-12-18,1389.41,1368.24,1405.28,1367.66,197863
2009-12-21,2009-12-21,1363.54,1346.49,1380.59,1313.58,172649
2009-12-22,2009-12-22,1350.61,1297.12,1353.55,1293.0,147319
2009-12-23,2009-12-23,1299.47,1287.12,1317.1,1271.25,213402
2009-12-24,2009-12-24,1293.0,1330.03,1331.8,1281.83,294029
2009-12-29,2009-12-29,1337.09,1348.26,1361.19,1313.58,243439
2009-12-30,2009-12-30,1348.26,1395.29,1403.52,1338.26,363330
2009-12-31,2009-12-31,1394.7,1394.11,1412.92,1377.65,214762
2010-01-04,2010-01-04,1402.93,1355.31,1406.45,1353.55,241923
2010-01-05,2010-01-05,1357.66,1331.21,1366.48,1298.88,556500
2010-01-06,2010-01-06,1328.27,1307.7,1328.27,1297.12,412143
2010-01-07,2010-01-07,1307.7,1293.0,1316.51,1278.3,355337
2010-01-08,2010-01-08,1284.18,1290.06,1298.88,1275.37,288543
2010-01-11,2010-01-11,1342.97,1290.06,1353.55,1271.25,442846
2010-01-12,2010-01-12,1288.3,1281.24,1293.0,1243.03,591796
2010-01-13,2010-01-13,1247.15,1193.65,1248.91,1184.25,935039
2010-01-14,2010-01-14,1196.01,1194.24,1205.41,1172.49,521195
2010-01-15,2010-01-15,1197.18,1221.28,1234.22,1175.43,539508
2010-01-18,2010-01-18,1221.28,1223.63,1240.68,1208.35,349127
2010-01-19,2010-01-19,1230.1,1268.31,1274.78,1228.93,650715
2010-01-20,2010-01-20,1267.72,1218.34,1290.06,1213.64,490836
2010-01-21,2010-01-21,1230.1,1294.76,1301.82,1218.34,632301
2010-01-22,2010-01-22,1280.66,1318.28,1340.03,1247.74,882539
2010-01-25,2010-01-25,1290.06,1265.96,1319.45,1260.67,356059
2010-01-26,2010-01-26,1265.96,1257.73,1289.47,1231.28,345326
2010-01-27,2010-01-27,1277.72,1249.5,1290.06,1237.16,401035
2010-01-28,2010-01-28,1243.03,1240.09,1257.73,1202.47,262132
2010-01-29,2010-01-29,1230.69,1237.16,1275.37,1214.82,240688
2010-02-01,2010-02-01,1237.74,1210.11,1241.27,1196.01,283180
2010-02-02,2010-02-02,1211.29,1217.76,1252.44,1211.29,286734
2010-02-03,2010-02-03,1227.16,1288.89,1288.89,1210.11,549006
2010-02-04,2010-02-04,1274.19,1266.55,1281.24,1255.38,303346
2010-02-05,2010-02-05,1232.45,1254.79,1273.6,1220.11,276174
2010-02-08,2010-02-08,1247.74,1228.93,1259.49,1222.46,206423
2010-02-09,2010-02-09,1231.28,1254.79,1263.61,1227.16,248170
2010-02-10,2010-02-10,1266.55,1271.25,1277.13,1255.97,253840
2010-02-11,2010-02-11,1267.14,1261.26,1275.37,1259.49,139102
2010-02-12,2010-02-12,1264.78,1281.24,1290.06,1264.78,188386
2010-02-22,2010-02-22,1273.01,1260.67,1281.24,1259.49,165778
2010-02-23,2010-02-23,1256.55,1228.34,1257.73,1219.52,237781
2010-02-24,2010-02-24,1220.11,1237.74,1242.45,1208.94,231486
2010-02-25,2010-02-25,1235.39,1263.61,1278.89,1231.86,347879
2010-02-26,2010-02-26,1255.38,1281.24,1291.24,1253.61,450217
2010-03-02,2010-03-02,1307.11,1320.04,1370.01,1307.11,684647
2010-03-03,2010-03-03,1320.04,1331.21,1334.15,1301.82,284111
2010-03-04,2010-03-04,1332.39,1319.45,1350.61,1313.58,376321
2010-03-05,2010-03-05,1319.45,1329.45,1342.38,1316.51,291842
2010-03-08,2010-03-08,1332.39,1363.54,1375.3,1317.1,441054
2010-03-09,2010-03-09,1365.31,1361.78,1388.23,1342.97,394360
2010-03-10,2010-03-10,1355.31,1337.09,1377.06,1334.15,211059
2010-03-11,2010-03-11,1345.91,1352.37,1370.6,1336.5,241218
2010-03-12,2010-03-12,1345.91,1308.87,1345.91,1306.52,283073
2010-03-15,2010-03-15,1306.52,1277.72,1306.52,1266.55,189090
2010-03-16,2010-03-16,1277.72,1287.12,1291.82,1268.9,196849
2010-03-17,2010-03-17,1291.24,1324.74,1325.33,1281.83,192860
2010-03-18,2010-03-18,1328.27,1316.51,1342.97,1312.4,218152
2010-03-19,2010-03-19,1316.51,1315.93,1325.33,1295.94,176615
2010-03-22,2010-03-22,1309.46,1322.39,1338.26,1309.46,195257
2010-03-23,2010-03-23,1325.33,1303.58,1328.86,1296.53,159349
2010-03-24,2010-03-24,1304.76,1301.82,1325.33,1298.29,210983
2010-03-25,2010-03-25,1299.47,1272.43,1300.05,1271.25,166074
2010-03-26,2010-03-26,1272.43,1302.41,1318.87,1264.78,223461
2010-03-29,2010-03-29,1311.22,1346.49,1364.13,1301.23,444163
2010-03-30,2010-03-30,1350.61,1351.79,1359.43,1333.56,253043
2010-03-31,2010-03-31,1351.79,1325.33,1352.96,1318.28,305550
2010-04-01,2010-04-01,1329.45,1337.09,1348.85,1317.69,305159
2010-04-02,2010-04-02,1340.62,1338.85,1342.97,1325.92,195900
2010-04-06,2010-04-06,1346.49,1335.33,1364.13,1328.86,236509
2010-04-07,2010-04-07,1334.15,1304.76,1338.85,1294.76,318422
2010-04-08,2010-04-08,1302.99,1288.3,1303.58,1273.6,448387
2010-04-09,2010-04-09,1288.3,1293.59,1298.29,1284.18,220410
2010-04-12,2010-04-12,1297.12,1260.08,1299.47,1251.26,494771
2010-04-13,2010-04-13,1264.78,1278.3,1290.65,1257.73,449187
2010-04-14,2010-04-14,1278.3,1268.31,1281.24,1256.55,331852
2010-04-15,2010-04-15,1271.25,1278.3,1278.3,1253.61,357018
2010-04-16,2010-04-16,1271.25,1255.38,1271.25,1253.61,286468
2010-04-19,2010-04-19,1228.34,1141.92,1230.1,1136.63,826874
2010-04-20,2010-04-20,1144.28,1123.7,1156.62,1107.83,435134
2010-04-21,2010-04-21,1126.05,1144.86,1146.63,1113.71,373588
2010-04-22,2010-04-22,1137.22,1113.12,1137.22,1096.66,452210
2010-04-23,2010-04-23,1116.06,1146.63,1170.14,1101.36,556046
2010-04-26,2010-04-26,1137.22,1133.69,1157.8,1119.59,322315
2010-04-27,2010-04-27,1124.29,1128.4,1149.57,1110.77,348904
2010-04-28,2010-04-28,1121.94,1145.45,1147.8,1113.71,334939
2010-04-29,2010-04-29,1156.03,1147.21,1174.26,1144.86,368242
2010-04-30,2010-04-30,1151.92,1170.14,1171.9,1145.45,324345
2010-05-04,2010-05-04,1143.1,1137.22,1154.86,1123.7,286747
2010-05-05,2010-05-05,1142.51,1131.34,1150.15,1099.6,650422
2010-05-06,2010-05-06,1119.0,1043.17,1119.0,1037.88,685797
2010-05-07,2010-05-07,1021.42,1034.94,1051.98,1016.71,412580
2010-05-10,2010-05-10,1040.23,1044.93,1059.63,1030.82,386417
2010-05-11,2010-05-11,1070.21,988.5,1071.97,987.91,561717
2010-05-12,2010-05-12,978.5,1026.12,1037.29,970.27,521041
2010-05-13,2010-05-13,1020.24,1059.63,1073.73,1019.65,567527
2010-05-14,2010-05-14,1059.63,1040.23,1060.21,1031.41,265628
2010-05-17,2010-05-17,1019.65,986.15,1020.83,980.85,326608
2010-05-18,2010-05-18,990.26,1017.89,1026.12,978.5,361901
2010-05-19,2010-05-19,1004.37,1005.54,1029.65,984.97,256356
2010-05-20,2010-05-20,994.38,993.2,1022.59,989.08,218289
2010-05-21,2010-05-21,966.75,1009.07,1012.01,962.04,220795
2010-05-24,2010-05-24,1014.95,1042.58,1054.92,1014.95,317916
2010-05-25,2010-05-25,1031.41,1007.31,1034.35,1004.96,245946
2010-05-26,2010-05-26,1012.6,1013.77,1029.65,1008.48,171611
2010-05-27,2010-05-27,1012.01,1023.77,1026.71,987.91,278167
2010-05-28,2010-05-28,1034.35,1024.36,1042.58,1020.83,253974
2010-05-31,2010-05-31,1013.77,990.85,1031.41,990.26,270458
2010-06-01,2010-06-01,986.15,978.5,1001.43,972.04,218091
2010-06-02,2010-06-02,975.56,974.39,984.97,956.17,251256
2010-06-03,2010-06-03,979.09,973.8,1002.6,973.8,287562
2010-06-04,2010-06-04,973.21,978.5,990.26,970.27,134735
2010-06-07,2010-06-07,966.75,955.58,978.5,949.7,241493
2010-06-08,2010-06-08,956.17,943.23,962.04,931.48,170330
2010-06-09,2010-06-09,948.52,1000.25,1007.31,936.18,495744
2010-06-10,2010-06-10,976.74,967.33,988.5,965.57,284641
2010-06-11,2010-06-11,973.21,969.69,987.91,960.87,209983
2010-06-18,2010-06-18,972.04,979.68,1004.96,969.69,448493
2010-06-21,2010-06-21,979.09,1037.29,1050.22,979.09,589807
2010-06-22,2010-06-22,1034.35,1050.81,1067.86,1026.12,417138
2010-06-23,2010-06-23,1037.29,1040.23,1056.1,1027.29,324680
2010-06-24,2010-06-24,1037.29,1050.81,1067.27,1033.17,233515
2010-06-25,2010-06-25,1042.58,1026.12,1049.04,1021.42,227503
2010-06-28,2010-06-28,1022.59,1048.46,1054.92,1022.59,244148
2010-06-29,2010-06-29,1050.81,990.85,1050.81,990.26,306683
2010-09-02,2010-09-02,1078.44,1030.82,1078.44,1013.19,1634542
2010-09-03,2010-09-03,1029.65,1005.54,1029.65,1000.25,624129
2010-09-06,2010-09-06,1011.42,1031.41,1042.58,1006.13,609070
2010-09-07,2010-09-07,1039.64,1022.0,1039.64,1016.13,392853
2010-09-08,2010-09-08,1014.36,999.08,1014.36,990.85,490036
2010-09-09,2010-09-09,999.08,973.8,999.08,970.86,469898
2010-09-10,2010-09-10,970.27,972.62,984.97,960.87,251848
2010-09-13,2010-09-13,973.21,966.16,984.38,947.94,502228
2010-09-14,2010-09-14,969.69,971.45,982.03,966.16,299495
2010-09-15,2010-09-15,972.62,956.17,977.92,956.17,259236
2010-09-16,2010-09-16,960.87,939.12,969.1,934.41,286076
2010-09-17,2010-09-17,941.47,940.29,954.99,937.94,220793
2010-09-20,2010-09-20,941.47,943.23,957.34,932.06,197687
2010-09-21,2010-09-21,947.94,937.94,950.87,934.41,133992
2010-09-27,2010-09-27,939.71,942.64,946.17,927.36,188332
2010-09-28,2010-09-28,941.47,917.37,941.47,917.37,246526
2010-09-29,2010-09-29,915.02,915.02,927.36,908.55,213476
2010-10-08,2010-10-08,943.23,973.8,980.85,931.48,536716
2010-10-11,2010-10-11,979.68,1022.0,1040.81,979.68,874030
2010-10-12,2010-10-12,1023.18,1017.89,1028.47,1007.9,477594
2010-10-13,2010-10-13,1019.06,1051.4,1051.98,1017.89,825962
2010-10-14,2010-10-14,1057.86,1039.64,1095.48,1037.88,1003749
2010-10-15,2010-10-15,1031.41,1087.25,1100.78,1030.23,1168938
2010-10-18,2010-10-18,1101.95,1088.43,1140.75,1084.32,1074082
2010-10-19,2010-10-19,1085.49,1110.77,1115.47,1068.44,580719
2010-10-20,2010-10-20,1087.25,1106.07,1136.05,1087.25,739727
2010-10-21,2010-10-21,1106.07,1069.62,1107.83,1064.92,555000
2010-10-22,2010-10-22,1051.98,1050.22,1067.27,1039.05,538222
2010-10-25,2010-10-25,1051.98,1073.15,1076.67,1034.94,468306
2010-10-26,2010-10-26,1078.44,1058.45,1093.13,1051.98,422300
2010-10-27,2010-10-27,1054.34,1052.57,1083.14,1040.23,395032
2010-10-28,2010-10-28,1054.92,1064.92,1072.56,1044.93,384631
2010-10-29,2010-10-29,1066.09,1043.75,1067.27,1039.64,358577
2010-11-01,2010-11-01,1048.46,1053.16,1063.74,1044.93,591273
2010-11-02,2010-11-02,1053.16,1058.45,1069.62,1040.23,639817
2010-11-03,2010-11-03,1056.69,1081.38,1096.66,1043.75,910796
2010-11-04,2010-11-04,1074.32,1073.73,1087.25,1063.74,613458
2010-11-05,2010-11-05,1084.32,1074.32,1089.61,1066.09,503959
2010-11-08,2010-11-08,1076.67,1086.67,1101.36,1076.67,625194
2010-11-09,2010-11-09,1087.84,1057.86,1089.02,1054.92,566926
2010-11-10,2010-11-10,1051.4,1027.29,1051.98,1025.53,571205
2010-11-11,2010-11-11,1031.41,1045.52,1058.45,1024.36,679687
2010-11-12,2010-11-12,1032.0,972.04,1036.7,968.51,616257
2010-11-15,2010-11-15,975.56,979.09,979.68,960.28,439918
2010-11-16,2010-11-16,978.5,943.23,978.5,940.88,442667
2010-11-17,2010-11-17,935.59,949.11,964.98,932.06,339274
2010-11-18,2010-11-18,956.75,971.45,976.74,952.05,437340
2010-11-19,2010-11-19,972.62,961.46,973.8,936.77,433015
2010-11-22,2010-11-22,949.11,942.06,952.05,937.35,353499
2010-11-23,2010-11-23,936.18,934.41,943.23,916.78,329385
2010-11-24,2010-11-24,928.54,946.76,954.99,926.19,318367
2010-11-25,2010-11-25,949.7,957.93,967.92,937.35,382940
2010-11-26,2010-11-26,956.75,942.64,956.75,940.29,237031
2010-11-29,2010-11-29,936.77,944.41,953.81,930.3,200640
2010-11-30,2010-11-30,940.29,925.01,948.52,912.66,282621
2010-12-01,2010-12-01,925.01,930.89,935.0,919.72,154273
2010-12-02,2010-12-02,943.82,932.06,948.52,930.3,202700
2010-12-03,2010-12-03,935.0,935.59,940.29,928.54,157006
2010-12-06,2010-12-06,937.35,945.58,953.81,931.48,217924
2010-12-07,2010-12-07,942.64,945.0,950.87,926.77,199545
2010-12-08,2010-12-08,943.23,930.89,945.58,928.54,172886
2010-12-09,2010-12-09,929.71,914.43,930.89,913.84,240294
2010-12-10,2010-12-10,913.84,922.07,924.42,907.96,198341
2010-12-13,2010-12-13,922.66,938.53,939.71,917.37,280804
2010-12-14,2010-12-14,938.53,933.83,940.29,930.3,237517
2010-12-15,2010-12-15,937.35,936.77,949.11,932.06,281277
2010-12-16,2010-12-16,938.53,928.54,944.41,927.36,220556
2010-12-17,2010-12-17,928.54,922.66,931.48,919.13,173021
2010-12-20,2010-12-20,925.01,909.73,927.95,901.5,256205
2010-12-21,2010-12-21,912.08,935.59,940.29,906.2,306854
2010-12-22,2010-12-22,937.94,915.6,939.12,913.84,227036
2010-12-24,2010-12-24,913.84,927.95,937.35,910.9,286127
2010-12-27,2010-12-27,938.53,906.2,945.0,903.26,308658
2010-12-28,2010-12-28,906.79,899.14,915.02,899.14,265566
2010-12-29,2010-12-29,899.14,888.56,900.91,878.57,236833
2010-12-30,2010-12-30,888.56,882.68,890.33,873.28,178267
2010-12-31,2010-12-31,883.27,889.74,894.44,877.98,240891
2011-01-04,2011-01-04,891.5,903.26,912.66,881.51,358841
2011-01-05,2011-01-05,901.5,897.97,909.73,896.79,237463
2011-01-06,2011-01-06,897.97,890.91,906.79,884.45,206531
2011-01-07,2011-01-07,890.33,926.19,947.94,884.45,770482
2011-01-10,2011-01-10,915.6,900.91,925.6,896.2,361872
2011-01-11,2011-01-11,896.2,913.25,919.13,895.03,208201
2011-01-12,2011-01-12,915.6,925.6,926.77,908.55,277133
